order_id,order_date,branch_id,customer_id,product_id,quantity,unit_price,revenue
3841,2025-10-20,2,115,77,3,174.74,524.22
3842,2024-10-17,1,1,93,2,152.15,304.3
3843,2025-01-09,9,53,35,1,56.38,56.38
3844,2025-03-05,6,11,61,2,291.69,583.38
3845,2024-05-04,7,45,53,1,421.85,421.85
3846,2025-07-31,8,75,46,2,322.71,645.42
3847,2024-05-23,2,176,113,2,27.73,55.46
3848,2025-04-20,2,103,7,4,191.32,765.28
3849,2025-06-03,4,174,108,1,68.11,68.11
3850,2024-02-22,7,153,66,1,336.94,336.94
3851,2025-11-07,7,15,114,2,138.08,276.16
3852,2024-07-15,7,53,61,1,291.69,291.69
3853,2025-08-13,9,89,99,1,232.35,232.35
3854,2025-08-01,5,124,8,5,193.45,967.25
3855,2025-11-02,4,91,60,2,266.92,533.84
3856,2025-04-08,6,197,82,1,159.49,159.49
3857,2024-10-15,4,127,109,1,40.7,40.7
3858,2025-01-23,6,155,88,5,28.63,143.15
3859,2024-06-13,5,70,67,1,312.86,312.86
3860,2025-01-22,1,156,33,1,36.13,36.13
3861,2024-02-06,2,47,80,3,449.04,1347.12
3862,2024-09-27,9,100,118,2,103.41,206.82
3863,2024-01-16,1,117,6,3,197.36,592.08
3864,2024-06-22,9,16,80,2,449.04,898.08
3865,2025-12-08,8,130,61,2,291.69,583.38
3866,2024-01-11,8,34,63,1,209.35,209.35
3867,2024-06-27,4,82,50,3,409.76,1229.28
3868,2025-11-09,6,84,37,4,49.25,197.0
3869,2024-10-29,10,23,39,1,60.26,60.26
3870,2025-11-19,2,12,101,5,116.86,584.3
3871,2025-04-17,3,34,35,2,56.38,112.76
3872,2025-06-18,9,162,40,1,18.41,18.41
3873,2024-06-07,1,73,95,3,132.51,397.53
3874,2025-08-08,5,52,116,5,34.3,171.5
3875,2024-06-17,6,56,14,2,202.61,405.22
3876,2024-06-12,7,101,98,2,111.77,223.54
3877,2025-09-27,5,177,84,5,151.05,755.25
3878,2024-11-30,7,192,31,1,51.82,51.82
3879,2024-11-26,10,12,77,1,174.74,174.74
3880,2025-08-02,6,27,93,1,152.15,152.15
3881,2024-10-06,8,74,82,4,159.49,637.96
3882,2024-08-04,8,115,66,1,336.94,336.94
3883,2025-03-16,4,26,23,3,31.71,95.13
3884,2024-12-08,6,50,47,2,475.33,950.66
3885,2024-04-13,9,194,3,1,44.33,44.33
3886,2025-07-03,1,186,79,2,279.28,558.56
3887,2025-06-11,2,118,111,2,96.99,193.98
3888,2025-01-31,1,62,22,4,48.33,193.32
3889,2024-02-23,10,162,12,1,212.34,212.34
3890,2025-09-02,3,95,106,1,52.68,52.68
3891,2024-03-03,10,181,93,1,152.15,152.15
3892,2025-09-24,8,118,93,1,152.15,152.15
3893,2025-07-08,8,104,6,1,197.36,197.36
3894,2024-08-04,8,60,100,2,77.98,155.96
3895,2025-12-28,5,54,109,1,40.7,40.7
3896,2025-08-06,10,79,30,3,55.81,167.43
3897,2025-09-12,1,197,53,1,421.85,421.85
3898,2025-09-26,9,92,88,1,28.63,28.63
3899,2025-11-03,3,161,39,4,60.26,241.04
3900,2024-10-11,3,60,37,3,49.25,147.75
3901,2025-06-08,7,85,72,3,150.36,451.08
3902,2024-12-17,7,149,25,3,21.68,65.04
3903,2025-12-11,1,152,34,1,54.86,54.86
3904,2024-03-09,3,127,40,3,18.41,55.23
3905,2025-10-07,3,2,22,2,48.33,96.66
3906,2024-01-10,9,12,25,2,21.68,43.36
3907,2025-01-23,10,150,4,4,43.14,172.56
3908,2024-09-12,10,171,11,2,248.03,496.06
3909,2025-04-14,6,192,53,1,421.85,421.85
3910,2025-10-10,7,127,111,3,96.99,290.97
3911,2025-09-12,10,164,17,2,270.61,541.22
3912,2024-07-27,3,2,115,1,87.51,87.51
3913,2024-11-30,3,46,112,1,87.83,87.83
3914,2025-09-03,1,153,48,3,80.2,240.6
3915,2025-07-11,4,45,84,1,151.05,151.05
3916,2024-07-20,6,59,111,3,96.99,290.97
3917,2024-07-06,9,183,68,2,288.63,577.26
3918,2025-10-11,2,156,13,4,40.5,162.0
3919,2024-05-24,8,7,67,4,312.86,1251.44
3920,2024-04-14,4,52,90,1,73.44,73.44
3921,2024-04-30,10,137,97,2,199.77,399.54
3922,2025-03-14,5,45,24,2,46.99,93.98
3923,2024-08-18,3,70,95,1,132.51,132.51
3924,2024-05-23,4,171,13,3,40.5,121.5
3925,2024-06-08,9,131,83,1,94.48,94.48
3926,2025-09-23,3,195,89,1,119.92,119.92
3927,2024-12-08,2,135,49,1,152.06,152.06
3928,2025-02-14,3,145,65,2,277.53,555.06
3929,2024-08-02,2,143,103,1,69.27,69.27
3930,2025-04-18,1,36,118,2,103.41,206.82
3931,2025-08-21,4,165,108,1,68.11,68.11
3932,2025-09-04,10,147,23,1,31.71,31.71
3933,2025-11-20,5,35,84,3,151.05,453.15
3934,2025-02-16,7,134,10,1,47.47,47.47
3935,2025-11-23,3,145,93,2,152.15,304.3
3936,2025-10-05,4,22,17,2,270.61,541.22
3937,2024-02-01,4,91,49,2,152.06,304.12
3938,2024-10-13,9,154,119,1,129.74,129.74
3939,2025-12-03,1,79,34,1,54.86,54.86
3940,2025-10-17,2,120,71,1,180.99,180.99
3941,2025-06-26,2,124,24,1,46.99,46.99
3942,2024-06-23,1,153,42,1,176.35,176.35
3943,2024-02-21,9,61,21,2,17.21,34.42
3944,2024-02-11,5,126,90,1,73.44,73.44
3945,2025-08-23,8,150,76,1,482.76,482.76
3946,2025-04-18,9,97,14,1,202.61,202.61
3947,2024-06-14,9,50,62,2,336.43,672.86
3948,2025-09-24,10,44,90,3,73.44,220.32
3949,2025-10-11,6,91,66,1,336.94,336.94
3950,2025-12-14,7,7,103,1,69.27,69.27
3951,2024-01-20,5,102,86,2,217.43,434.86
3952,2025-06-11,3,78,59,2,214.67,429.34
3953,2024-02-18,4,111,42,2,176.35,352.7
3954,2024-05-01,4,173,91,1,37.96,37.96
3955,2024-03-07,9,181,37,2,49.25,98.5
3956,2024-11-13,10,59,46,3,322.71,968.13
3957,2025-07-10,4,125,92,1,148.71,148.71
3958,2024-01-30,4,156,23,1,31.71,31.71
3959,2025-02-02,3,5,54,3,429.71,1289.13
3960,2025-06-04,9,155,90,1,73.44,73.44
3961,2025-07-30,4,77,71,4,180.99,723.96
3962,2025-03-02,2,103,10,1,47.47,47.47
3963,2024-03-02,3,160,104,2,69.5,139.0
3964,2024-10-27,3,195,87,2,193.76,387.52
3965,2025-10-22,7,183,37,1,49.25,49.25
3966,2025-02-18,7,182,114,1,138.08,138.08
3967,2024-04-28,4,107,81,2,125.18,250.36
3968,2025-08-26,10,187,115,1,87.51,87.51
3969,2024-11-25,6,62,2,1,53.3,53.3
3970,2024-10-27,2,159,33,5,36.13,180.65
3971,2025-10-07,7,154,24,2,46.99,93.98
3972,2025-05-21,2,152,98,5,111.77,558.85
3973,2024-07-31,4,192,20,2,104.42,208.84
3974,2024-08-08,9,131,53,1,421.85,421.85
3975,2025-12-08,1,153,72,1,150.36,150.36
3976,2025-11-22,8,42,98,3,111.77,335.31
3977,2025-01-30,4,116,47,1,475.33,475.33
3978,2025-12-27,6,21,37,1,49.25,49.25
3979,2024-03-26,7,165,63,3,209.35,628.05
3980,2024-10-10,9,68,51,4,480.33,1921.32
3981,2024-05-24,10,165,31,1,51.82,51.82
3982,2025-02-15,2,83,34,1,54.86,54.86
3983,2025-12-28,7,66,36,4,35.54,142.16
3984,2025-04-14,4,48,120,4,134.35,537.4
3985,2024-02-07,4,83,93,4,152.15,608.6
3986,2025-01-21,10,40,43,3,246.49,739.47
3987,2024-06-10,10,35,3,1,44.33,44.33
3988,2024-05-15,6,90,11,2,248.03,496.06
3989,2024-06-19,3,67,32,1,38.47,38.47
3990,2025-09-10,2,179,84,2,151.05,302.1
3991,2024-12-17,5,46,37,1,49.25,49.25
3992,2024-12-23,2,23,116,1,34.3,34.3
3993,2024-09-14,3,105,47,2,475.33,950.66
3994,2025-05-24,4,38,55,1,503.46,503.46
3995,2024-11-10,6,194,69,2,341.97,683.94
3996,2025-05-03,4,102,25,1,21.68,21.68
3997,2025-08-11,7,63,77,2,174.74,349.48
3998,2025-07-19,6,147,48,3,80.2,240.6
3999,2025-09-17,1,57,116,1,34.3,34.3
4000,2025-06-13,9,91,22,2,48.33,96.66
4001,2024-07-16,1,99,13,1,40.5,40.5
4002,2024-05-19,10,185,58,2,236.97,473.94
4003,2024-05-19,6,124,31,2,51.82,103.64
4004,2024-12-25,4,194,7,1,191.32,191.32
4005,2025-03-22,7,116,17,1,270.61,270.61
4006,2024-12-25,9,165,27,1,58.92,58.92
4007,2025-11-09,4,194,4,3,43.14,129.42
4008,2025-09-28,1,169,87,2,193.76,387.52
4009,2025-12-29,3,35,97,1,199.77,199.77
4010,2024-07-26,1,66,65,2,277.53,555.06
4011,2024-03-15,2,87,67,1,312.86,312.86
4012,2025-05-29,4,135,29,1,35.78,35.78
4013,2025-08-02,10,69,62,1,336.43,336.43
4014,2025-07-17,8,57,72,4,150.36,601.44
4015,2025-05-18,10,113,2,2,53.3,106.6
4016,2025-07-29,2,44,44,4,200.1,800.4
4017,2024-04-07,6,190,1,1,85.23,85.23
4018,2024-05-09,5,56,98,4,111.77,447.08
4019,2025-08-01,2,137,113,2,27.73,55.46
4020,2024-06-11,1,87,76,1,482.76,482.76
4021,2025-06-22,2,181,56,1,140.23,140.23
4022,2024-01-09,2,35,84,5,151.05,755.25
4023,2024-01-02,6,186,29,1,35.78,35.78
4024,2025-01-04,7,38,16,1,75.99,75.99
4025,2025-02-07,4,12,119,4,129.74,518.96
4026,2024-06-06,10,87,23,2,31.71,63.42
4027,2024-09-28,7,62,13,1,40.5,40.5
4028,2024-08-10,4,150,80,2,449.04,898.08
4029,2024-04-19,8,19,26,2,30.45,60.9
4030,2025-09-14,8,177,86,4,217.43,869.72
4031,2024-03-13,3,180,1,1,85.23,85.23
4032,2024-05-19,10,130,78,1,442.94,442.94
4033,2025-05-19,4,152,61,2,291.69,583.38
4034,2024-01-14,9,76,34,1,54.86,54.86
4035,2025-10-08,3,140,31,1,51.82,51.82
4036,2024-07-04,4,83,39,1,60.26,60.26
4037,2025-10-08,1,186,44,1,200.1,200.1
4038,2025-01-21,9,42,18,1,98.48,98.48
4039,2024-01-23,8,19,80,2,449.04,898.08
4040,2024-09-15,9,134,29,1,35.78,35.78
4041,2024-04-09,4,43,82,5,159.49,797.45
4042,2024-08-02,3,165,8,2,193.45,386.9
4043,2024-10-16,1,180,60,3,266.92,800.76
4044,2025-12-13,7,95,104,2,69.5,139.0
4045,2024-04-14,1,81,3,4,44.33,177.32
4046,2025-12-12,2,79,36,4,35.54,142.16
4047,2025-11-10,3,20,41,3,67.95,203.85
4048,2024-03-26,8,150,7,1,191.32,191.32
4049,2025-10-28,3,170,96,2,21.4,42.8
4050,2025-10-23,9,11,50,1,409.76,409.76
4051,2024-01-18,4,56,119,1,129.74,129.74
4052,2024-05-09,5,160,25,4,21.68,86.72
4053,2024-05-07,7,134,31,2,51.82,103.64
4054,2024-12-09,1,84,102,1,97.5,97.5
4055,2025-01-07,3,151,39,1,60.26,60.26
4056,2025-07-17,9,111,94,5,108.98,544.9
4057,2025-10-05,6,43,1,2,85.23,170.46
4058,2025-03-11,5,121,39,2,60.26,120.52
4059,2024-09-26,9,194,108,1,68.11,68.11
4060,2025-05-12,9,137,45,1,142.3,142.3
4061,2025-10-07,3,148,88,1,28.63,28.63
4062,2025-02-04,10,111,48,5,80.2,401.0
4063,2024-09-03,4,36,90,4,73.44,293.76
4064,2024-08-04,3,157,104,1,69.5,69.5
4065,2025-07-02,6,86,50,2,409.76,819.52
4066,2024-09-23,6,107,97,1,199.77,199.77
4067,2025-03-25,10,90,43,1,246.49,246.49
4068,2024-12-29,4,152,57,2,337.18,674.36
4069,2025-03-07,9,130,17,3,270.61,811.83
4070,2025-02-16,10,68,13,4,40.5,162.0
4071,2024-05-20,3,43,120,1,134.35,134.35
4072,2024-09-25,3,97,30,3,55.81,167.43
4073,2024-04-25,2,174,92,2,148.71,297.42
4074,2024-05-30,3,54,47,1,475.33,475.33
4075,2024-08-14,6,39,18,5,98.48,492.4
4076,2024-01-29,5,189,87,5,193.76,968.8
4077,2025-07-09,8,14,102,1,97.5,97.5
4078,2024-11-02,2,93,43,4,246.49,985.96
4079,2025-01-28,5,12,33,4,36.13,144.52
4080,2024-10-11,7,108,59,1,214.67,214.67
4081,2024-08-01,7,126,69,2,341.97,683.94
4082,2024-11-19,6,60,77,4,174.74,698.96
4083,2025-11-01,6,29,33,1,36.13,36.13
4084,2024-01-29,8,174,57,1,337.18,337.18
4085,2025-08-08,5,34,115,4,87.51,350.04
4086,2025-01-10,4,40,28,3,46.12,138.36
4087,2025-09-30,6,64,84,3,151.05,453.15
4088,2024-01-23,9,84,24,4,46.99,187.96
4089,2024-11-27,4,154,33,2,36.13,72.26
4090,2025-12-19,1,38,92,2,148.71,297.42
4091,2024-04-26,8,133,20,2,104.42,208.84
4092,2025-04-25,6,18,16,4,75.99,303.96
4093,2024-06-02,10,141,58,4,236.97,947.88
4094,2025-06-29,4,42,60,4,266.92,1067.68
4095,2025-06-19,10,73,76,1,482.76,482.76
4096,2024-06-10,6,44,31,3,51.82,155.46
4097,2025-07-20,7,21,109,1,40.7,40.7
4098,2024-03-23,10,78,54,1,429.71,429.71
4099,2024-11-22,9,33,25,3,21.68,65.04
4100,2024-08-12,7,52,15,2,62.37,124.74
4101,2025-02-05,4,25,19,1,61.82,61.82
4102,2025-09-27,7,2,18,2,98.48,196.96
4103,2024-07-31,3,138,104,1,69.5,69.5
4104,2025-10-27,6,155,4,1,43.14,43.14
4105,2025-09-26,8,58,54,2,429.71,859.42
4106,2025-06-30,2,177,71,1,180.99,180.99
4107,2024-12-01,2,58,36,2,35.54,71.08
4108,2025-01-12,5,182,53,2,421.85,843.7
4109,2024-01-05,2,139,59,2,214.67,429.34
4110,2025-12-20,8,16,63,2,209.35,418.7
4111,2025-08-08,9,8,10,3,47.47,142.41
4112,2024-09-13,5,95,50,1,409.76,409.76
4113,2025-10-01,7,96,1,4,85.23,340.92
4114,2025-07-29,1,112,107,2,96.76,193.52
4115,2024-08-27,8,161,25,1,21.68,21.68
4116,2025-01-18,7,162,45,1,142.3,142.3
4117,2024-03-04,6,71,90,1,73.44,73.44
4118,2024-10-03,10,119,19,3,61.82,185.46
4119,2024-11-10,2,139,56,1,140.23,140.23
4120,2024-12-24,6,61,17,1,270.61,270.61
4121,2025-09-29,2,36,78,2,442.94,885.88
4122,2025-09-01,3,109,68,3,288.63,865.89
4123,2025-02-22,5,162,100,5,77.98,389.9
4124,2024-12-22,6,118,27,3,58.92,176.76
4125,2024-04-04,4,132,33,1,36.13,36.13
4126,2025-06-06,10,197,113,4,27.73,110.92
4127,2024-05-15,8,143,12,5,212.34,1061.7
4128,2025-02-01,3,195,67,4,312.86,1251.44
4129,2025-04-05,8,119,44,2,200.1,400.2
4130,2024-03-03,6,5,59,1,214.67,214.67
4131,2024-01-21,2,195,19,2,61.82,123.64
4132,2025-05-16,1,88,86,1,217.43,217.43
4133,2025-05-19,10,58,46,2,322.71,645.42
4134,2025-07-25,5,57,7,1,191.32,191.32
4135,2025-01-31,6,183,78,3,442.94,1328.82
4136,2025-07-17,1,30,59,1,214.67,214.67
4137,2024-10-16,9,118,61,1,291.69,291.69
4138,2025-10-04,4,111,19,2,61.82,123.64
4139,2024-11-21,4,170,100,3,77.98,233.94
4140,2025-07-07,10,177,41,2,67.95,135.9
4141,2025-08-30,7,85,93,2,152.15,304.3
4142,2025-10-06,3,189,53,4,421.85,1687.4
4143,2024-08-31,10,127,28,3,46.12,138.36
4144,2025-11-20,1,42,69,2,341.97,683.94
4145,2025-06-11,5,166,79,2,279.28,558.56
4146,2025-10-22,8,117,55,3,503.46,1510.38
4147,2024-03-30,7,7,16,1,75.99,75.99
4148,2024-09-23,5,177,29,5,35.78,178.9
4149,2025-10-23,6,33,11,2,248.03,496.06
4150,2025-06-29,9,56,39,1,60.26,60.26
4151,2025-08-23,9,53,64,3,188.2,564.6
4152,2025-09-22,4,196,103,2,69.27,138.54
4153,2025-11-10,8,56,14,2,202.61,405.22
4154,2024-09-25,2,45,53,2,421.85,843.7
4155,2025-03-26,1,144,25,1,21.68,21.68
4156,2025-08-07,2,73,95,1,132.51,132.51
4157,2024-11-27,6,93,39,1,60.26,60.26
4158,2025-08-20,7,190,119,1,129.74,129.74
4159,2024-09-06,10,141,36,3,35.54,106.62
4160,2024-08-08,3,101,81,2,125.18,250.36
4161,2024-02-15,10,65,96,2,21.4,42.8
4162,2024-01-11,2,119,21,2,17.21,34.42
4163,2025-12-03,5,5,32,1,38.47,38.47
4164,2025-12-27,3,23,58,2,236.97,473.94
4165,2025-07-20,4,188,120,1,134.35,134.35
4166,2024-10-18,9,7,7,3,191.32,573.96
4167,2025-10-06,8,127,46,2,322.71,645.42
4168,2024-05-15,7,40,109,3,40.7,122.1
4169,2024-06-20,7,168,41,1,67.95,67.95
4170,2024-12-09,2,62,23,3,31.71,95.13
4171,2024-04-29,1,62,8,4,193.45,773.8
4172,2024-09-30,5,85,29,2,35.78,71.56
4173,2024-01-24,4,141,37,1,49.25,49.25
4174,2024-06-30,8,100,96,2,21.4,42.8
4175,2024-10-30,6,125,48,2,80.2,160.4
4176,2024-06-16,7,91,86,1,217.43,217.43
4177,2025-06-18,7,169,7,2,191.32,382.64
4178,2025-01-21,7,90,112,3,87.83,263.49
4179,2025-05-09,3,131,27,1,58.92,58.92
4180,2025-06-03,6,69,59,2,214.67,429.34
4181,2025-03-27,9,189,114,1,138.08,138.08
4182,2025-10-01,10,41,9,2,98.01,196.02
4183,2024-07-25,4,130,71,4,180.99,723.96
4184,2025-04-07,10,171,80,3,449.04,1347.12
4185,2025-12-02,8,150,26,3,30.45,91.35
4186,2024-03-18,5,40,117,1,122.83,122.83
4187,2025-12-25,8,100,17,1,270.61,270.61
4188,2025-03-15,9,190,87,2,193.76,387.52
4189,2024-09-23,7,79,40,1,18.41,18.41
4190,2025-10-14,3,103,84,2,151.05,302.1
4191,2025-09-06,9,122,114,1,138.08,138.08
4192,2025-01-18,8,123,106,3,52.68,158.04
4193,2025-12-16,9,27,74,2,417.48,834.96
4194,2025-12-19,4,164,54,4,429.71,1718.84
4195,2025-11-02,10,173,95,1,132.51,132.51
4196,2024-08-27,3,29,5,1,27.12,27.12
4197,2024-06-28,6,136,102,3,97.5,292.5
4198,2024-01-22,5,35,74,4,417.48,1669.92
4199,2025-10-20,3,107,96,2,21.4,42.8
4200,2024-10-09,8,196,80,2,449.04,898.08
4201,2025-10-20,9,71,112,1,87.83,87.83
4202,2024-06-14,1,101,103,4,69.27,277.08
4203,2025-11-30,9,44,87,1,193.76,193.76
4204,2024-01-15,5,174,116,3,34.3,102.9
4205,2024-12-23,6,162,113,2,27.73,55.46
4206,2025-01-19,4,35,104,1,69.5,69.5
4207,2024-03-21,1,6,70,3,235.91,707.73
4208,2024-09-30,6,77,6,2,197.36,394.72
4209,2025-10-14,8,4,27,2,58.92,117.84
4210,2025-04-25,9,171,62,1,336.43,336.43
4211,2024-11-22,7,169,54,1,429.71,429.71
4212,2024-09-13,9,170,91,1,37.96,37.96
4213,2024-03-07,6,48,38,2,45.02,90.04
4214,2025-09-26,10,17,94,1,108.98,108.98
4215,2025-08-21,1,123,2,2,53.3,106.6
4216,2024-05-02,10,20,13,4,40.5,162.0
4217,2024-06-27,6,105,81,2,125.18,250.36
4218,2025-08-17,3,63,88,1,28.63,28.63
4219,2025-03-08,9,17,53,4,421.85,1687.4
4220,2024-07-25,10,164,65,1,277.53,277.53
4221,2024-04-12,5,102,15,2,62.37,124.74
4222,2025-03-22,10,176,99,2,232.35,464.7
4223,2025-12-04,5,114,100,2,77.98,155.96
4224,2025-02-20,10,5,67,1,312.86,312.86
4225,2025-12-15,6,118,102,2,97.5,195.0
4226,2024-01-30,2,50,104,1,69.5,69.5
4227,2024-09-14,6,165,17,2,270.61,541.22
4228,2024-07-02,6,2,20,2,104.42,208.84
4229,2024-12-27,5,11,49,2,152.06,304.12
4230,2024-08-01,4,120,38,3,45.02,135.06
4231,2024-05-01,10,175,106,1,52.68,52.68
4232,2024-07-15,10,180,65,1,277.53,277.53
4233,2024-08-07,6,183,75,2,162.18,324.36
4234,2024-03-11,5,57,21,1,17.21,17.21
4235,2025-03-06,3,161,21,4,17.21,68.84
4236,2025-04-17,6,97,56,2,140.23,280.46
4237,2024-05-08,1,143,37,3,49.25,147.75
4238,2024-06-12,2,108,69,1,341.97,341.97
4239,2024-09-10,10,9,11,4,248.03,992.12
4240,2025-03-15,1,198,13,1,40.5,40.5
4241,2024-07-05,7,151,63,2,209.35,418.7
4242,2024-08-31,8,200,7,1,191.32,191.32
4243,2025-01-12,8,156,120,2,134.35,268.7
4244,2024-02-07,9,47,33,2,36.13,72.26
4245,2024-10-27,6,129,109,2,40.7,81.4
4246,2025-01-01,5,2,38,2,45.02,90.04
4247,2024-10-16,10,78,100,3,77.98,233.94
4248,2025-02-25,8,105,25,1,21.68,21.68
4249,2025-10-24,5,197,2,2,53.3,106.6
4250,2025-05-13,9,101,5,2,27.12,54.24
4251,2024-02-26,3,39,20,4,104.42,417.68
4252,2024-02-10,1,2,90,1,73.44,73.44
4253,2024-11-09,1,85,94,1,108.98,108.98
4254,2025-09-11,8,103,11,1,248.03,248.03
4255,2024-11-22,9,62,119,1,129.74,129.74
4256,2024-07-04,9,121,115,1,87.51,87.51
4257,2024-08-10,7,179,120,2,134.35,268.7
4258,2025-02-03,7,8,104,2,69.5,139.0
4259,2025-06-08,10,80,100,1,77.98,77.98
4260,2025-06-03,3,111,109,1,40.7,40.7
4261,2024-03-28,7,13,16,2,75.99,151.98
4262,2025-03-01,6,48,83,1,94.48,94.48
4263,2025-04-11,2,37,5,2,27.12,54.24
4264,2024-08-16,5,132,106,2,52.68,105.36
4265,2025-10-09,9,61,12,2,212.34,424.68
4266,2024-01-22,3,140,26,2,30.45,60.9
4267,2024-06-26,6,65,49,1,152.06,152.06
4268,2024-04-17,2,38,55,3,503.46,1510.38
4269,2025-03-21,5,2,83,2,94.48,188.96
4270,2025-08-23,10,12,120,5,134.35,671.75
4271,2024-08-04,8,157,26,2,30.45,60.9
4272,2025-07-13,4,134,43,2,246.49,492.98
4273,2024-06-08,6,62,62,4,336.43,1345.72
4274,2024-03-20,10,164,87,5,193.76,968.8
4275,2024-01-20,2,109,24,1,46.99,46.99
4276,2024-12-09,8,18,107,2,96.76,193.52
4277,2024-05-23,1,158,44,1,200.1,200.1
4278,2024-08-22,4,32,79,2,279.28,558.56
4279,2025-12-12,6,184,49,5,152.06,760.3
4280,2025-12-16,8,26,31,1,51.82,51.82
4281,2025-12-22,7,106,89,1,119.92,119.92
4282,2025-12-09,4,187,37,2,49.25,98.5
4283,2025-09-13,7,34,80,2,449.04,898.08
4284,2025-11-23,5,187,65,2,277.53,555.06
4285,2025-02-06,5,2,86,2,217.43,434.86
4286,2024-04-27,8,15,18,1,98.48,98.48
4287,2024-01-29,7,33,1,2,85.23,170.46
4288,2024-05-26,7,109,30,3,55.81,167.43
4289,2024-12-12,6,75,23,5,31.71,158.55
4290,2025-05-12,10,111,16,1,75.99,75.99
4291,2025-03-11,6,113,59,1,214.67,214.67
4292,2025-01-22,2,9,34,2,54.86,109.72
4293,2025-04-11,5,72,111,1,96.99,96.99
4294,2024-06-17,4,20,113,3,27.73,83.19
4295,2024-02-26,8,5,53,3,421.85,1265.55
4296,2024-05-12,2,184,98,5,111.77,558.85
4297,2024-11-01,2,10,14,2,202.61,405.22
4298,2025-07-31,4,71,27,1,58.92,58.92
4299,2025-06-16,1,40,107,2,96.76,193.52
4300,2025-07-27,2,81,56,2,140.23,280.46
4301,2024-06-17,7,42,98,1,111.77,111.77
4302,2025-07-08,7,5,95,1,132.51,132.51
4303,2025-06-05,4,81,68,1,288.63,288.63
4304,2025-01-08,6,133,13,3,40.5,121.5
4305,2025-11-10,2,35,40,1,18.41,18.41
4306,2025-07-09,10,1,8,2,193.45,386.9
4307,2024-01-07,5,73,53,1,421.85,421.85
4308,2025-06-18,2,54,83,1,94.48,94.48
4309,2025-04-29,2,102,34,2,54.86,109.72
4310,2025-08-30,2,31,43,1,246.49,246.49
4311,2024-12-03,5,12,20,3,104.42,313.26
4312,2024-07-12,2,159,45,2,142.3,284.6
4313,2024-01-20,7,15,70,1,235.91,235.91
4314,2025-09-07,2,153,82,1,159.49,159.49
4315,2025-06-27,1,160,67,1,312.86,312.86
4316,2024-08-03,1,54,35,1,56.38,56.38
4317,2024-01-11,1,72,43,2,246.49,492.98
4318,2025-06-12,7,141,77,4,174.74,698.96
4319,2024-03-01,5,58,105,3,88.31,264.93
4320,2024-06-26,9,38,66,2,336.94,673.88
4321,2025-09-08,6,127,27,2,58.92,117.84
4322,2025-07-24,6,62,44,2,200.1,400.2
4323,2025-06-01,3,99,1,4,85.23,340.92
4324,2024-07-03,4,71,8,2,193.45,386.9
4325,2025-01-30,4,105,111,1,96.99,96.99
4326,2024-02-03,3,81,26,3,30.45,91.35
4327,2024-12-27,9,62,37,2,49.25,98.5
4328,2024-10-11,1,102,46,3,322.71,968.13
4329,2024-10-30,3,159,53,3,421.85,1265.55
4330,2024-12-18,6,115,118,1,103.41,103.41
4331,2024-04-23,3,200,67,3,312.86,938.58
4332,2025-08-14,10,126,73,1,228.94,228.94
4333,2025-08-24,3,122,92,2,148.71,297.42
4334,2025-10-17,3,42,103,1,69.27,69.27
4335,2025-04-30,2,181,64,2,188.2,376.4
4336,2024-04-11,9,68,55,3,503.46,1510.38
4337,2025-09-21,5,128,74,4,417.48,1669.92
4338,2025-06-06,5,103,41,1,67.95,67.95
4339,2025-11-11,6,196,59,5,214.67,1073.35
4340,2024-01-14,3,150,25,1,21.68,21.68
4341,2025-08-09,1,183,72,1,150.36,150.36
4342,2024-12-05,8,63,56,5,140.23,701.15
4343,2025-05-03,3,119,24,2,46.99,93.98
4344,2024-06-20,6,152,52,3,347.09,1041.27
4345,2024-08-27,6,10,80,2,449.04,898.08
4346,2024-03-31,8,120,75,1,162.18,162.18
4347,2025-07-16,7,191,11,2,248.03,496.06
4348,2024-11-02,4,140,37,4,49.25,197.0
4349,2024-01-19,3,79,78,3,442.94,1328.82
4350,2024-06-27,2,20,77,3,174.74,524.22
4351,2024-09-12,10,13,27,1,58.92,58.92
4352,2024-01-15,6,129,67,1,312.86,312.86
4353,2024-07-15,2,176,53,2,421.85,843.7
4354,2024-07-05,3,133,52,2,347.09,694.18
4355,2024-01-20,5,42,82,1,159.49,159.49
4356,2024-03-01,2,198,85,2,31.67,63.34
4357,2024-03-27,3,199,47,5,475.33,2376.65
4358,2025-09-07,1,102,36,1,35.54,35.54
4359,2025-09-13,4,21,33,1,36.13,36.13
4360,2024-04-17,10,63,118,1,103.41,103.41
4361,2025-02-17,10,33,25,3,21.68,65.04
4362,2025-06-27,3,148,71,3,180.99,542.97
4363,2025-12-04,7,107,34,4,54.86,219.44
4364,2025-12-22,4,52,33,2,36.13,72.26
4365,2024-05-10,5,39,11,1,248.03,248.03
4366,2024-04-03,6,147,16,2,75.99,151.98
4367,2024-04-23,10,147,35,2,56.38,112.76
4368,2024-03-21,10,178,115,1,87.51,87.51
4369,2025-12-06,9,33,36,4,35.54,142.16
4370,2024-03-25,9,32,6,3,197.36,592.08
4371,2025-05-27,5,145,110,2,34.19,68.38
4372,2024-10-13,8,183,116,3,34.3,102.9
4373,2024-02-10,8,123,60,1,266.92,266.92
4374,2024-02-17,9,42,18,4,98.48,393.92
4375,2025-01-28,4,69,81,3,125.18,375.54
4376,2024-01-03,9,73,90,4,73.44,293.76
